run_id,repeat,fold,calibration_crossfit_fold,outer_train_position,y_true,raw_oof_probability,crossfitted_sigmoid_probability
R2_F2,2,2,4,287,0,0.657739804081486,0.5792212041558834
R2_F2,2,2,4,289,0,0.584024109812772,0.5042744092236187
R2_F2,2,2,4,290,0,0.2936426353574947,0.23946656021465756
R2_F2,2,2,4,301,0,0.4145587921696399,0.34470068100975687
R2_F2,2,2,4,306,0,0.4099141710002685,0.34054059358974725
R2_F2,2,2,4,318,1,0.5525453638288094,0.4733808502627576
R2_F2,2,2,4,325,1,0.8219825538060183,0.7620986985414728
R2_F2,2,2,4,326,0,0.0584285244723551,0.04795918541225934
R2_F2,2,2,4,333,0,0.1718718673642465,0.1388417741745162
R2_F2,2,2,4,336,0,0.1455172353940956,0.11758341699893285
R2_F2,2,2,4,338,0,0.0380620081855286,0.031619821297511404
R2_F2,2,2,4,341,0,0.4477365210185702,0.3747204637636827
R2_F2,2,2,4,344,1,0.6320012525562098,0.5526168110097908
R2_F2,2,2,4,345,0,0.1892490910738776,0.15294261260849853
R2_F2,2,2,4,348,1,0.3515028334491948,0.28905860676253764
R2_F2,2,2,4,350,0,0.1411346578785496,0.11406138970102826
R2_F2,2,2,4,355,0,0.2775441957559247,0.22589318651065857
R2_F2,2,2,4,359,0,0.2903699965066963,0.23669971871325993
R2_F2,2,2,4,361,0,0.6264573984383638,0.5469494107725822
R2_F2,2,2,4,364,0,0.5854251390691854,0.5056641339810758
R2_F2,2,2,4,371,1,0.4648569884106201,0.39042683920502236
R2_F2,2,2,4,381,0,0.187733487864137,0.15170985868047349
R2_F2,2,2,4,389,0,0.0739115845784294,0.06032511713115157
R2_F2,2,2,4,395,0,0.4086252323477655,0.33938792067900936
R2_F2,2,2,4,398,0,0.5517519003797938,0.4726101591362934
R2_F2,2,2,4,406,0,0.4059246958493072,0.33697540701556733
R2_F2,2,2,4,407,0,0.2581477182690641,0.2096588875093254
R2_F2,2,2,4,412,1,0.9089839390691736,0.8707437264272914
R2_F2,2,2,4,413,0,0.0689906186455281,0.056397553309338
R2_F2,2,2,4,415,0,0.4005802357740873,0.33221096587894716
R2_F2,2,2,4,422,0,0.1023052068179359,0.08297912130970969
R2_F2,2,2,4,438,0,0.4325568378185799,0.36091865074568347
R2_F2,2,2,4,441,1,0.6166680844303394,0.5369949476998532
R2_F2,2,2,4,445,0,0.3648412427991482,0.3006827605424637
R2_F2,2,2,4,447,0,0.4295546332168331,0.35820246713531345
R2_F2,2,2,4,449,1,0.4894021658605742,0.41321286328106605
R2_F2,2,2,4,459,1,0.775520528028407,0.7077968631515926
R2_F2,2,2,4,462,0,0.3707098794727983,0.30582122798777134
R2_F2,2,2,4,465,0,0.1889952488538412,0.15273610362066117
R2_F2,2,2,4,469,0,0.4186656244952631,0.34838760496678867
R2_F2,2,2,4,473,1,0.8309734892568229,0.77287889540961
R2_F2,2,2,4,481,1,0.4354941086665855,0.36358037083266126
R2_F2,2,2,4,484,1,0.5958146005533557,0.5160100508195304
R2_F2,2,2,4,490,0,0.1858948044121696,0.15021508606760736
R2_F2,2,2,4,494,0,0.7638112145214938,0.6944602836757571
R2_F2,2,2,4,499,0,0.0327032671611788,0.02729431093504147
R2_F2,2,2,4,504,1,0.7160348229430055,0.6413696092571781
R2_F2,2,2,4,507,1,0.6860893912684528,0.6091042003588373
R2_F2,2,2,4,508,1,0.7546015909292807,0.684063503558666
R2_F2,2,2,4,520,0,0.6173522478680044,0.5376884744389909
R2_F2,2,2,4,526,1,0.7497366014137924,0.6786036380268587
R2_F2,2,2,4,528,0,0.5389742949325308,0.46025207748028985
R2_F2,2,2,4,533,0,0.3107281007001664,0.25397554525537813
R2_F2,2,2,4,541,0,0.2012888345811559,0.16275629024286054
R2_F2,2,2,4,549,0,0.3736322714656128,0.3083855902824009
R2_F2,2,2,4,556,0,0.1407204227800574,0.1137286664451645
R2_F2,2,2,4,557,0,0.1302509779700605,0.10532873925846473
R2_F2,2,2,4,558,1,0.3047089344507236,0.24885163604060612
R2_F2,2,2,4,559,1,0.5225124963222059,0.44447463937024256
R2_F2,2,2,4,562,0,0.8630135877219209,0.8120833228116285
R2_F2,2,2,4,565,1,0.5762405516040966,0.49657687306262244
R2_F2,2,2,4,570,0,0.0207318084029685,0.017559502458612077
R2_F2,2,2,4,574,0,0.1797143001939527,0.14519664768745916
R2_F2,2,2,4,578,1,0.552021206163764,0.47287169253281014
R2_F2,2,2,4,582,0,0.1836273840638216,0.14837291377724568
R2_F2,2,2,4,583,0,0.1117881633557775,0.09055353255984464
R2_F2,2,2,4,584,1,0.7323873368322319,0.6593097895199672
R2_F2,2,2,4,585,1,0.929705145519954,0.8982736791139099
R2_F2,2,2,4,589,0,0.0825806060773597,0.0672411660746964
R2_F2,2,2,4,598,0,0.7194135509471278,0.6450573348307497
R2_F2,2,2,4,599,0,0.3632082112149952,0.2992555462963512
R2_F2,2,2,4,601,0,0.6805698556148232,0.6032368511061824
R2_F2,2,2,4,606,0,0.1623054144747554,0.13110862800792497
R2_F2,2,2,4,607,1,0.1229244018594529,0.09946028391498062
R2_F2,2,2,4,617,1,0.657674664274014,0.5791532531301542
R2_F2,2,2,4,625,0,0.1508487504094237,0.12187275204067632
R2_F2,2,2,4,629,0,0.0744032113817959,0.060717410433150466
R2_F2,2,2,4,630,0,0.3237053238216398,0.2650697529092766
R2_F2,2,2,4,634,0,0.0422690311998998,0.035006044679724964
R2_F2,2,2,4,640,1,0.2382073154539209,0.1930986679373103
R2_F2,2,2,4,644,0,0.0414366472731261,0.03433664558168971
R2_F2,2,2,4,647,0,0.024460655672805,0.02060499917381675
R2_F2,2,2,4,657,0,0.8897311243318904,0.8457999975242667
R2_F2,2,2,4,667,0,0.2903517148017094,0.23668427340962409
R2_F2,2,2,4,675,0,0.3408196696659313,0.279802095028788
R2_F2,2,2,4,677,0,0.1172959850032056,0.09495686860608972
R2_F2,2,2,4,683,1,0.3393690784434817,0.27854883119335927
R2_F2,2,2,4,699,0,0.2080732055674645,0.16830315413197974
R2_F2,2,2,4,703,0,0.3493869789516051,0.2872215602906014
R2_F2,2,2,4,714,1,0.90726016266997,0.8684866113270937
R2_F2,2,2,4,716,0,0.2616390790954586,0.21257168256311296
R2_F2,2,2,4,718,0,0.0305834698838984,0.0255786743272076
R2_F2,2,2,4,719,0,0.4431583312984595,0.37054572405154207
R2_F2,2,2,4,721,0,0.0480459922136295,0.039645027037433236
R2_F2,2,2,4,724,1,0.605936562296731,0.5261588329281158
R2_F2,2,2,4,725,0,0.1107878254710917,0.08975413735819729
R2_F2,2,2,4,735,0,0.3274945632336033,0.26832153814283416
R2_F2,2,2,4,736,0,0.1065306170075316,0.08635316167033341
R2_F2,2,2,4,750,0,0.0318573774986675,0.026610040702627655
R2_F2,2,2,4,756,0,0.2599359761364824,0.21115030156943912
R2_F2,2,2,4,766,1,0.6615887029500165,0.5832419064778744
R2_F2,2,2,4,767,0,0.5616347386181918,0.48223710639053896
R2_F2,2,2,4,774,0,0.7054101847894119,0.6298366234884921
R2_F2,2,2,4,776,1,0.0889346759666707,0.07230972279609256
R2_F2,2,2,4,779,1,0.7333567899863421,0.6603807416777115
R2_F2,2,2,4,790,0,0.6394108364120724,0.5602259287779738
R2_F2,2,2,5,1,0,0.6620738716996079,0.5490062965766254
R2_F2,2,2,5,4,0,0.1286866208148138,0.11840199775969751
R2_F2,2,2,5,8,1,0.8525070056056799,0.7538258465213785
R2_F2,2,2,5,18,0,0.2880830777608685,0.24081196441905633
R2_F2,2,2,5,19,0,0.1055629179257519,0.09985145854464121
R2_F2,2,2,5,21,0,0.3197137231106935,0.2649003864109159
R2_F2,2,2,5,27,0,0.2382364487884651,0.20295398495522823
R2_F2,2,2,5,31,0,0.1576116590575849,0.14112457714636764
R2_F2,2,2,5,35,0,0.1460701283556327,0.13211029112776276
R2_F2,2,2,5,37,1,0.1398958743591748,0.1272610315437324
R2_F2,2,2,5,43,0,0.3239560781001195,0.2681403510337683
R2_F2,2,2,5,55,1,0.0919084396332723,0.08867657030933103
R2_F2,2,2,5,57,0,0.1700138509597245,0.1507478563576506
R2_F2,2,2,5,58,0,0.1596607871566355,0.14271877618476192
R2_F2,2,2,5,59,0,0.5764356643209587,0.4715182555352601
R2_F2,2,2,5,70,0,0.3508444768233706,0.2887456621728288
R2_F2,2,2,5,71,0,0.6505917617751634,0.5382372581364903
R2_F2,2,2,5,72,0,0.0975007730984181,0.0932764773509579
R2_F2,2,2,5,74,0,0.0933236535515366,0.08984386849683815
R2_F2,2,2,5,82,0,0.5469817182453551,0.44618562485498914
R2_F2,2,2,5,84,0,0.0541647040870261,0.05649293343108586
R2_F2,2,2,5,88,0,0.2121795243161029,0.18311589824075591
R2_F2,2,2,5,89,1,0.4914892677937428,0.3999102257369273
R2_F2,2,2,5,94,0,0.5861592080914274,0.48001449884137926
R2_F2,2,2,5,98,0,0.0698853088803986,0.070180912215167
R2_F2,2,2,5,106,0,0.4995899897495053,0.40655934852283576
R2_F2,2,2,5,107,0,0.1887714231927192,0.16520240215784338
R2_F2,2,2,5,123,0,0.3992749157468216,0.326267601382804
R2_F2,2,2,5,124,0,0.2813974912831049,0.23573172029800718
R2_F2,2,2,5,136,1,0.6498478235606614,0.5375439871566792
R2_F2,2,2,5,138,0,0.0254737410396673,0.02976486696238879
R2_F2,2,2,5,139,1,0.6188893732261996,0.5091486421912834
R2_F2,2,2,5,140,0,0.0932970931358871,0.08982198152300885
R2_F2,2,2,5,147,1,0.4676532286858372,0.38053262668414
R2_F2,2,2,5,149,1,0.5253159852363845,0.4279084163073143
R2_F2,2,2,5,152,1,0.7534871177035282,0.6401191284438082
R2_F2,2,2,5,157,0,0.0731363477513265,0.07295515471237848
R2_F2,2,2,5,162,0,0.0892955725908375,0.08651541009936876
R2_F2,2,2,5,174,0,0.4748551351212959,0.386359084238561
R2_F2,2,2,5,182,0,0.0121065660720846,0.015826289303487538
R2_F2,2,2,5,187,1,0.7656759350032026,0.6531246624181428
R2_F2,2,2,5,190,0,0.1374165349629174,0.12530792759395956
R2_F2,2,2,5,199,0,0.0491795091215908,0.05204006399709839
R2_F2,2,2,5,201,0,0.1114666974270453,0.10462801053995817
R2_F2,2,2,5,202,0,0.0935977164704757,0.09006966300334115
R2_F2,2,2,5,203,0,0.337595456326147,0.27857626204341096
R2_F2,2,2,5,213,0,0.8194566430704757,0.7136147254136345
R2_F2,2,2,5,219,0,0.1237652820844519,0.11448743074056224
R2_F2,2,2,5,221,0,0.12645658366358,0.1166301859427349
R2_F2,2,2,5,228,1,0.6642433050244847,0.5510558367255897
R2_F2,2,2,5,229,0,0.0458527206885717,0.049032341875610244
R2_F2,2,2,5,242,1,0.6076681704314241,0.4990634171271166
R2_F2,2,2,5,256,0,0.255534453382068,0.21609315677615779
R2_F2,2,2,5,263,1,0.1988634593752998,0.17293962450973432
R2_F2,2,2,5,272,0,0.3329129619713223,0.2749900247500769
R2_F2,2,2,5,273,0,0.5275391346546235,0.42977084445809804
R2_F2,2,2,5,277,0,0.57027601379122,0.466171365896388
R2_F2,2,2,5,283,1,0.6367779369159444,0.5254498996898473
R2_F2,2,2,5,284,0,0.0357668859124908,0.03970435956760448
R2_F2,2,2,5,286,1,0.6739274530781681,0.5602641784418282
R2_F2,2,2,5,296,0,0.1258927304984299,0.11618166775207332
R2_F2,2,2,5,299,0,0.0586255015437313,0.060427736330197795
R2_F2,2,2,5,304,0,0.1000831016567782,0.09538940924375797
R2_F2,2,2,5,313,0,0.6937943749672345,0.5794726103819576
R2_F2,2,2,5,314,1,0.324245184908362,0.2683612442846925
R2_F2,2,2,5,315,0,0.0421755490197429,0.04567043059165341
R2_F2,2,2,5,322,0,0.2494810162146436,0.21149652984854303
R2_F2,2,2,5,323,0,0.0600502293198114,0.061675387075899195
R2_F2,2,2,5,328,0,0.4344300090653736,0.3539449172861714
R2_F2,2,2,5,329,0,0.3749481590447404,0.30734418972695987
R2_F2,2,2,5,330,1,0.6699501265975991,0.5564703964350407
R2_F2,2,2,5,340,0,0.3291487344066704,0.2721097967116055
R2_F2,2,2,5,349,1,0.5814240797868362,0.47586838744143944
R2_F2,2,2,5,351,1,0.8321846082309694,0.7287882247355094
R2_F2,2,2,5,352,0,0.0705655816932428,0.0707628451891445
R2_F2,2,2,5,358,0,0.179019891729656,0.15770125902711363
R2_F2,2,2,5,367,0,0.5061530417926782,0.4119713961722689
R2_F2,2,2,5,372,1,0.6371175571090896,0.5257621499687705
R2_F2,2,2,5,373,0,0.1488894830658255,0.13431809364652428
R2_F2,2,2,5,376,0,0.4325384686673543,0.35244453850604035
R2_F2,2,2,5,384,0,0.4160639969825934,0.33943242983769756
R2_F2,2,2,5,390,0,0.1310273339075646,0.12025826631780141
R2_F2,2,2,5,393,1,0.7146926261372486,0.6001736714674499
R2_F2,2,2,5,394,0,0.0679357333569052,0.06850883472608534
R2_F2,2,2,5,403,0,0.0608868634487065,0.06240608894754141
R2_F2,2,2,5,404,0,0.1392277350715542,0.12673504344426623
R2_F2,2,2,5,405,0,0.1724382131935364,0.15262231435445126
R2_F2,2,2,5,409,1,0.3066657762064207,0.25495065684050006
R2_F2,2,2,5,414,0,0.343275359155623,0.28293174123181586
R2_F2,2,2,5,416,0,0.087098007465859,0.08469150609571713
R2_F2,2,2,5,439,0,0.4182099051414549,0.3411218711697852
R2_F2,2,2,5,451,0,0.4466129882101251,0.3636417807859851
R2_F2,2,2,5,453,1,0.7827211291194055,0.6717196431636611
R2_F2,2,2,5,456,0,0.343116816590228,0.282810084480323
R2_F2,2,2,5,460,0,0.3430188586949061,0.2827349194589548
R2_F2,2,2,5,461,1,0.2667803855968984,0.22463127991024423
R2_F2,2,2,5,466,0,0.3312436157463908,0.2737124197805946
R2_F2,2,2,5,468,0,0.1033684304105224,0.09806798602627945
R2_F2,2,2,5,471,1,0.6912680264458598,0.5770053767520129
R2_F2,2,2,5,472,1,0.5187133934681135,0.4223940141699735
R2_F2,2,2,5,483,0,0.1559488239927657,0.13982959558914404
R2_F2,2,2,5,489,0,0.628501598584424,0.517872817267407
R2_F2,2,2,5,492,0,0.1979568675994081,0.17224552766263804
R2_F2,2,2,5,496,0,0.0733435886982374,0.07313142647348425
R2_F2,2,2,5,498,0,0.2530998250536853,0.21424456200858244
R2_F2,2,2,5,501,1,0.8015574151485314,0.6928700994615412
R2_F2,2,2,5,513,1,0.1813098616484985,0.1594652053714248
R2_F2,2,2,5,518,1,0.1984531519798328,0.1726255105280288
R2_F2,2,2,5,519,0,0.0274778504798231,0.03174133035703026
R2_F2,2,2,5,523,0,0.7406823651212413,0.6267004410903176
R2_F2,2,2,5,525,0,0.4169938794682035,0.3401643171754835
R2_F2,2,2,5,530,0,0.64272309804575,0.5309313142680849
R2_F2,2,2,5,547,0,0.1281117717325121,0.11794558161155394
R2_F2,2,2,5,548,0,0.2895416708242688,0.2419206944763527
R2_F2,2,2,5,550,0,0.342708973560621,0.2824971506532209
R2_F2,2,2,5,553,0,0.1147120783436364,0.107241137622218
R2_F2,2,2,5,560,0,0.5950216451732566,0.48781974237991493
R2_F2,2,2,5,563,0,0.1614914756958648,0.1441415606528539
R2_F2,2,2,5,571,0,0.1510598676157369,0.13601505894835633
R2_F2,2,2,5,573,0,0.0539909593910358,0.05633876285226942
R2_F2,2,2,5,577,1,0.5445807239152178,0.4441458818117576
R2_F2,2,2,5,581,1,0.2961702203370441,0.24696131250431078
R2_F2,2,2,5,586,0,0.2293967048530397,0.1962322990583173
R2_F2,2,2,5,588,1,0.4584568686575561,0.3731265177180771
R2_F2,2,2,5,594,1,0.8229553554447372,0.7177491600382152
R2_F2,2,2,5,595,0,0.571386502334303,0.4671333434081197
R2_F2,2,2,5,604,0,0.5391419171392465,0.4395387923049881
R2_F2,2,2,5,610,0,0.2096928072233882,0.1812179648649836
R2_F2,2,2,5,611,1,0.4036707006928133,0.32970566281218855
R2_F2,2,2,5,620,0,0.0137646872464201,0.01764934323402667
R2_F2,2,2,5,628,1,0.1067765259943384,0.10083586205998005
R2_F2,2,2,5,631,1,0.7288680681337626,0.6145287335837045
R2_F2,2,2,5,639,0,0.46462133131348,0.3780868153209284
R2_F2,2,2,5,645,0,0.6476850071300536,0.5355315000473353
R2_F2,2,2,5,654,0,0.777693737218364,0.6661836429963587
R2_F2,2,2,5,661,1,0.7706189868484369,0.658466771596625
R2_F2,2,2,5,670,0,0.3575240610354468,0.29388624514446277
R2_F2,2,2,5,671,1,0.2506217156124343,0.2123627934210586
R2_F2,2,2,5,672,1,0.734650025089003,0.6204612814284842
R2_F2,2,2,5,676,1,0.6243786546854687,0.5141209545751744
R2_F2,2,2,5,681,0,0.4335258135224948,0.35322753594260764
R2_F2,2,2,5,685,0,0.0084097773729822,0.011612543720607046
R2_F2,2,2,5,687,1,0.8724540041432577,0.7794973816901862
R2_F2,2,2,5,695,1,0.6300690419940237,0.5193031162107099
R2_F2,2,2,5,702,0,0.484797755905697,0.3944427585871215
R2_F2,2,2,5,705,0,0.2394483780030768,0.20387504606581625
R2_F2,2,2,5,713,0,0.5060351192360698,0.4118739523537817
R2_F2,2,2,5,720,0,0.2501051836166373,0.21197053720474227
R2_F2,2,2,5,722,0,0.0997217377291303,0.09509413736662815
R2_F2,2,2,5,723,1,0.5417212886996657,0.4417214181192957
R2_F2,2,2,5,730,0,0.1963067924449574,0.17098175004386698
R2_F2,2,2,5,740,1,0.4289441119324924,0.34959718307735327
R2_F2,2,2,5,741,1,0.5220732877914492,0.42519702522583913
R2_F2,2,2,5,752,1,0.6664553338252027,0.5531505802126643
R2_F2,2,2,5,757,0,0.2123968856658539,0.18328174649745935
R2_F2,2,2,5,760,1,0.6258207802146988,0.5154315886826533
R2_F2,2,2,5,761,0,0.3224818361403269,0.26701414563847536
R2_F2,2,2,5,784,1,0.7782040755032159,0.6667436025442937
R2_F2,2,2,5,785,1,0.2707291923459101,0.22762945534184534
R2_F2,2,2,5,786,1,0.7038900400109765,0.5894068010206145
R2_F3,2,3,1,12,0,0.7503500609865763,0.636574461877404
R2_F3,2,3,1,13,1,0.7185178573225359,0.6038342362306833
R2_F3,2,3,1,15,1,0.7565514369567299,0.6431232457818457
R2_F3,2,3,1,17,0,0.1014888044872727,0.09685447551649164
R2_F3,2,3,1,33,0,0.3553217033476477,0.2924778393872283
R2_F3,2,3,1,34,0,0.5059847550209555,0.41195629225206043
R2_F3,2,3,1,36,0,0.6058058382506278,0.49738377440184595
R2_F3,2,3,1,41,0,0.2810250126093123,0.235786866913714
R2_F3,2,3,1,42,0,0.3833156776299111,0.3140970737718216
R2_F3,2,3,1,49,0,0.4023500401263558,0.32891630995942894
R2_F3,2,3,1,53,1,0.732224052219317,0.617758653608641
R2_F3,2,3,1,63,0,0.6679005034800672,0.5544119598471529
R2_F3,2,3,1,70,0,0.0944246516100322,0.09106040794636164
R2_F3,2,3,1,71,0,0.2284458518511816,0.195866301181272
R2_F3,2,3,1,76,0,0.4387100131310578,0.3575504400349828
R2_F3,2,3,1,81,0,0.3515123497823031,0.289549971227079
R2_F3,2,3,1,82,0,0.1290958364435141,0.11906743983401137
R2_F3,2,3,1,83,1,0.8733338322354318,0.780281915662893
R2_F3,2,3,1,89,0,0.2366569799131691,0.20210891632222272
R2_F3,2,3,1,90,0,0.0481567502720457,0.05135078516696396
R2_F3,2,3,1,95,0,0.4621861863715066,0.37630382879603574
R2_F3,2,3,1,97,0,0.4142239741035127,0.33821711265655446
R2_F3,2,3,1,101,1,0.6284990518649612,0.5178206306871521
R2_F3,2,3,1,112,0,0.0569899382430234,0.059241767724384435
R2_F3,2,3,1,118,0,0.666447260262543,0.5530352602979628
R2_F3,2,3,1,121,0,0.3927423110361577,0.32142295859086917
R2_F3,2,3,1,125,1,0.5751634439447926,0.47044063708031164
R2_F3,2,3,1,126,0,0.0533841401430128,0.05604375651781323
R2_F3,2,3,1,127,0,0.8057258688950752,0.6973320951466225
R2_F3,2,3,1,131,0,0.0610521831550941,0.0628099922814113
R2_F3,2,3,1,134,0,0.0290119159157993,0.03341744862644304
R2_F3,2,3,1,135,1,0.7131969155503,0.5984950207329861
R2_F3,2,3,1,148,1,0.3950972991540577,0.3232571182310908
R2_F3,2,3,1,150,0,0.363473925333388,0.2987542510762959
R2_F3,2,3,1,151,1,0.5905378884028455,0.4838700165505295
R2_F3,2,3,1,154,0,0.109380555558657,0.10326902961674707
R2_F3,2,3,1,156,0,0.022796924803928,0.02724290202132181
R2_F3,2,3,1,170,0,0.0454648023938248,0.0489052181853335
R2_F3,2,3,1,178,0,0.2387264531448112,0.20368131512793283
R2_F3,2,3,1,179,0,0.0854620989054623,0.08362875780660138
R2_F3,2,3,1,183,1,0.4870412354306779,0.3964215143649044
R2_F3,2,3,1,185,0,0.7328740238369265,0.618425284783401
R2_F3,2,3,1,196,0,0.1822334245876807,0.16053619962859378
R2_F3,2,3,1,200,1,0.2472112051577385,0.21012500273561588
R2_F3,2,3,1,203,0,0.1119428431346577,0.1053396044003558
R2_F3,2,3,1,210,1,0.3108939082897866,0.2584932240584054
R2_F3,2,3,1,213,1,0.5845364442899159,0.4786071076857979
R2_F3,2,3,1,227,0,0.5337629457711931,0.4350873289368813
R2_F3,2,3,1,237,0,0.0744883053120925,0.07438689203503261
R2_F3,2,3,1,239,1,0.4987340291327826,0.4059884878896785
R2_F3,2,3,1,246,0,0.5999974893921752,0.4922212337459477
R2_F3,2,3,1,250,0,0.0912083663951019,0.08840443679755315
R2_F3,2,3,1,251,1,0.7770738949762835,0.6652314912102884
R2_F3,2,3,1,252,0,0.2940561207204514,0.2456843342044933
R2_F3,2,3,1,254,0,0.1817369899305836,0.16015400766924473
R2_F3,2,3,1,256,1,0.6515507584670909,0.5390468562380079
R2_F3,2,3,1,262,0,0.0700706023693809,0.07061536369323278
R2_F3,2,3,1,265,0,0.2375368864067017,0.202777516150477
R2_F3,2,3,1,267,1,0.8482799946030433,0.7481738234563888
R2_F3,2,3,1,273,0,0.6444591025218217,0.532464052454623
R2_F3,2,3,1,274,0,0.7629765441082572,0.6499712715666692
R2_F3,2,3,1,275,0,0.4717542260791299,0.3840144658626952
R2_F3,2,3,1,277,0,0.1167183019168163,0.10918397120018523
R2_F3,2,3,1,278,0,0.1230995587942601,0.11429318708087373
R2_F3,2,3,1,287,1,0.1974621375907007,0.17222756811655116
R2_F3,2,3,1,289,1,0.7907037677551267,0.6803113264328694
R2_F3,2,3,1,291,0,0.1303972687363238,0.12010044319773841
R2_F3,2,3,1,294,0,0.7492345753945271,0.6354026792139998
R2_F3,2,3,1,296,0,0.4151047723516913,0.3389088844924643
R2_F3,2,3,1,300,1,0.8169442285370794,0.710338424784646
R2_F3,2,3,1,304,1,0.816367151582399,0.7096628968188857
R2_F3,2,3,1,313,0,0.4201908638362455,0.3429086322694569
R2_F3,2,3,1,314,0,0.2586275211373551,0.21878977556759358
R2_F3,2,3,1,319,0,0.1158345529940387,0.10847392455862866
R2_F3,2,3,1,325,0,0.009934826266573,0.01347293186067111
R2_F3,2,3,1,334,1,0.6018650347541081,0.493878205394616
R2_F3,2,3,1,338,0,0.1248119990686458,0.1156591758363907
R2_F3,2,3,1,369,0,0.5330506620887591,0.4344886346665934
R2_F3,2,3,1,385,0,0.2542606038229311,0.21547584257322563
R2_F3,2,3,1,387,0,0.0464721934114757,0.04982284207995057
R2_F3,2,3,1,389,0,0.0375130351666251,0.04154897693809624
R2_F3,2,3,1,392,0,0.1267036122375132,0.11716570148221515
R2_F3,2,3,1,413,0,0.1773576929394199,0.1567792305177923
R2_F3,2,3,1,414,0,0.0638756253233697,0.06527007707404099
R2_F3,2,3,1,421,0,0.0253554362999419,0.029812437233915696
R2_F3,2,3,1,424,1,0.4312554334241708,0.3516414102837007
R2_F3,2,3,1,426,0,0.1412018832406773,0.12863609538987006
R2_F3,2,3,1,429,0,0.4023506433786996,0.32891678133854924
R2_F3,2,3,1,431,0,0.2297871837672193,0.19688652020889894
R2_F3,2,3,1,433,0,0.372119967876145,0.3054277125865355
R2_F3,2,3,1,434,1,0.4823832341252053,0.3926292607090366
R2_F3,2,3,1,436,1,0.7312171326846549,0.6167270761673899
R2_F3,2,3,1,440,0,0.0893862301243665,0.08689442205807964
R2_F3,2,3,1,454,1,0.8109064452228377,0.7033057128280638
R2_F3,2,3,1,457,0,0.1283965834857739,0.11851195286795685
R2_F3,2,3,1,461,1,0.7120281758716791,0.5973270940713968
R2_F3,2,3,1,464,0,0.3581813421495652,0.29467779784305453
R2_F3,2,3,1,469,1,0.5467389529306863,0.4460483638827303
R2_F3,2,3,1,473,1,0.4810530328909022,0.39154821747595997
R2_F3,2,3,1,474,1,0.5275719875566304,0.4298937591579963
R2_F3,2,3,1,479,0,0.0829737922790003,0.08154782589272085
R2_F3,2,3,1,489,1,0.2808448442681771,0.23565009035880308
R2_F3,2,3,1,492,1,0.1633909863725496,0.14597270210661265
R2_F3,2,3,1,495,0,0.1608974449123347,0.1440356018406916
R2_F3,2,3,1,498,1,0.2515439337330385,0.21341397945506746
R2_F3,2,3,1,505,0,0.4177818064651408,0.34101302098043174
R2_F3,2,3,1,516,1,0.0960799843554564,0.09242285901818889
R2_F3,2,3,1,523,1,0.7874893879730629,0.6767248757348427
R2_F3,2,3,1,524,0,0.9244763527386178,0.8527013074841797
R2_F3,2,3,1,532,0,0.2908183649978075,0.24322416255379536
R2_F3,2,3,1,548,0,0.0851013054808175,0.08332753261726988
R2_F3,2,3,1,550,0,0.2854414726584051,0.23914015519105608
R2_F3,2,3,1,553,0,0.2128817935746277,0.18401170586560647
R2_F3,2,3,1,559,1,0.4947191060726697,0.4026957111857872
R2_F3,2,3,1,564,1,0.5877274684151127,0.48140208560393305
R2_F3,2,3,1,566,0,0.2094353362795449,0.1813817397216417
R2_F3,2,3,1,578,0,0.1506855477568863,0.13607449173529362
R2_F3,2,3,1,590,0,0.5488259841843119,0.4478211413580093
R2_F3,2,3,1,596,0,0.0330503929468522,0.037319730566784615
R2_F3,2,3,1,598,0,0.6041656786185766,0.4959232491747486
R2_F3,2,3,1,603,0,0.1098742895426818,0.1036684561788152
R2_F3,2,3,1,609,0,0.2112691975689503,0.1827813993716767
R2_F3,2,3,1,611,0,0.0316081943857096,0.035934950085184054
R2_F3,2,3,1,618,1,0.7305023219871711,0.6159956065426784
R2_F3,2,3,1,620,0,0.454616514066424,0.37023202609481276
R2_F3,2,3,1,631,1,0.5512878551561489,0.44991590399923936
R2_F3,2,3,1,635,0,0.1031663966071463,0.09822297232562073
R2_F3,2,3,1,637,0,0.1858621303295707,0.1633276562388969
R2_F3,2,3,1,640,0,0.1378242574991598,0.1259752060815546
R2_F3,2,3,1,655,0,0.1185493653632177,0.1106531858365327
R2_F3,2,3,1,658,0,0.3010983907742359,0.2510382280388719
R2_F3,2,3,1,677,0,0.2169173862754623,0.18708875538542188
R2_F3,2,3,1,680,0,0.0787592794817947,0.07800417791131148
R2_F3,2,3,1,682,0,0.2177320830369613,0.18770963928436066
R2_F3,2,3,1,690,0,0.3023938790554032,0.2520236083020096
R2_F3,2,3,1,691,0,0.6387183839462608,0.5271700556588291
R2_F3,2,3,1,693,0,0.1472719618288168,0.13340241408612233
R2_F3,2,3,1,695,0,0.1027459603390254,0.09788025914835362
R2_F3,2,3,1,698,0,0.1364519433033226,0.12489222207757165
R2_F3,2,3,1,700,0,0.2344654378085504,0.20044338473684567
R2_F3,2,3,1,701,0,0.7955549608519018,0.6857604599138497
R2_F3,2,3,1,705,0,0.2130158752043397,0.18411398193018472
R2_F3,2,3,1,718,0,0.7297237107092273,0.6151996453557674
R2_F3,2,3,1,728,0,0.4428834225516073,0.36086791101231713
R2_F3,2,3,1,730,0,0.4456532004432965,0.3630734196222582
