dataset,run_id,repeat,fold,feature_regime,training_regime,selected_outer_source_features,selected_outer_features,base_model_runtime_seconds,meta_runtime_seconds,ensemble_type,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
German Credit,R4_F5,4,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0726246000267565,0.012961600034032017,Stack,0.725,0.5517241379310345,0.27586206896551724,0.9084507042253521,0.367816091954023,0.5921563865954347,0.237528949723594,0.7719766877124818,0.5348275857986464,0.500606722708342,0.4528897523069451,129,13,42,16,27.5,48.5,111.5,216.5
German Credit,R4_F5,4,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0878250999376178,0.011474200000520796,SoftVote,0.73,0.54,0.46551724137931033,0.8380281690140845,0.5,0.6517727051966974,0.31809087296630334,0.7802331228751821,0.5460423087652251,0.6245931167068615,0.4684312773190869,119,23,31,27,27.0,42.5,89.0,166.5
German Credit,R4_F5,4,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0878250999376178,0.011474200000520796,Stack,0.705,0.4927536231884058,0.5862068965517241,0.7535211267605634,0.5354330708661418,0.6698640116561437,0.3242868573346787,0.7703982515784361,0.5422603908312086,0.6646196515334678,0.4456046624575037,107,35,24,34,29.5,41.5,77.5,137.5
German Credit,R4_F5,4,5,FrozenChi2Top75,Unweighted,15,status;housing;duration;credit_history;amount;savings;property;employment_duration;personal_status_sex;foreign_worker;age;purpose;other_installment_plans;installment_rate;other_debtors,1.0195713000139222,0.013066500017885119,SoftVote,0.75,0.6538461538461539,0.29310344827586204,0.9366197183098591,0.40476190476190477,0.6148615832928606,0.3099571542722764,0.7864254492472074,0.5422029120560672,0.5239527356162827,0.4528897523069451,133,9,41,17,25.0,45.5,107.0,209.5
German Credit,R4_F5,4,5,FrozenChi2Top75,Unweighted,15,status;housing;duration;credit_history;amount;savings;property;employment_duration;personal_status_sex;foreign_worker;age;purpose;other_installment_plans;installment_rate;other_debtors,1.0195713000139222,0.013066500017885119,Stack,0.75,0.6538461538461539,0.29310344827586204,0.9366197183098591,0.40476190476190477,0.6148615832928606,0.3099571542722764,0.7733122875182128,0.5190402012826448,0.5239527356162827,0.44511898980087417,133,9,41,17,25.0,45.5,107.0,209.5
German Credit,R4_F5,4,5,FrozenChi2Top75,Balanced,15,status;housing;duration;credit_history;amount;savings;property;employment_duration;personal_status_sex;foreign_worker;age;purpose;other_installment_plans;installment_rate;other_debtors,1.048576800036244,0.013369000051170588,SoftVote,0.73,0.5384615384615384,0.4827586206896552,0.8309859154929577,0.509090909090909,0.6568722680913065,0.3245650939247319,0.7878824672170957,0.5476835808939932,0.6333763607649963,0.4698882952889752,118,24,30,28,27.0,42.0,87.0,162.0
German Credit,R4_F5,4,5,FrozenChi2Top75,Balanced,15,status;housing;duration;credit_history;amount;savings;property;employment_duration;personal_status_sex;foreign_worker;age;purpose;other_installment_plans;installment_rate;other_debtors,1.048576800036244,0.013369000051170588,Stack,0.7,0.4852941176470588,0.5689655172413793,0.7535211267605634,0.5238095238095238,0.6612433220009714,0.30890751924228893,0.7705196697425936,0.5207067078874039,0.6547728901226981,0.44269062651772706,107,35,25,33,30.0,42.5,80.0,142.5
German Credit,R5_F1,5,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0845382999395952,0.009738299995660782,SoftVote,0.785,0.6274509803921569,0.5714285714285714,0.8680555555555556,0.5981308411214953,0.7197420634920635,0.4527309982336594,0.8046875,0.6502418303972803,0.7042952122737638,0.4702380952380953,125,19,24,32,21.5,33.5,69.5,129.5
German Credit,R5_F1,5,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0845382999395952,0.009738299995660782,Stack,0.785,0.6274509803921569,0.5714285714285714,0.8680555555555556,0.5981308411214953,0.7197420634920635,0.4527309982336594,0.8040674603174602,0.6554288256205054,0.7042952122737638,0.4702380952380953,125,19,24,32,21.5,33.5,69.5,129.5
German Credit,R5_F1,5,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.051297899975907,0.009662600001320243,SoftVote,0.735,0.5205479452054794,0.6785714285714286,0.7569444444444444,0.5891472868217055,0.7177579365079365,0.4061775887899025,0.8102678571428571,0.6571149856424561,0.7166874304854753,0.4771825396825397,109,35,18,38,26.5,35.5,62.5,107.5
German Credit,R5_F1,5,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.051297899975907,0.009662600001320243,Stack,0.67,0.4444444444444444,0.7142857142857143,0.6527777777777778,0.547945205479452,0.683531746031746,0.331282774099323,0.8093998015873016,0.6590214352544101,0.6828395428428565,0.4732142857142857,94,50,16,40,33.0,41.0,65.0,105.0
German Credit,R5_F1,5,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;employment_duration;property;foreign_worker;purpose;age;personal_status_sex;other_debtors;installment_rate,1.0204226999194361,0.011923599988222122,SoftVote,0.785,0.6274509803921569,0.5714285714285714,0.8680555555555556,0.5981308411214953,0.7197420634920635,0.4527309982336594,0.8054315476190477,0.6387498169821884,0.7042952122737638,0.488095238095238,125,19,24,32,21.5,33.5,69.5,129.5
German Credit,R5_F1,5,1,FrozenChi2Top75,Unweighted,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;employment_duration;property;foreign_worker;purpose;age;personal_status_sex;other_debtors;installment_rate,1.0204226999194361,0.011923599988222122,Stack,0.785,0.6274509803921569,0.5714285714285714,0.8680555555555556,0.5981308411214953,0.7197420634920635,0.4527309982336594,0.8039434523809523,0.6340026354428556,0.7042952122737638,0.4811507936507936,125,19,24,32,21.5,33.5,69.5,129.5
German Credit,R5_F1,5,1,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;employment_duration;property;foreign_worker;purpose;age;personal_status_sex;other_debtors;installment_rate,1.059943399974145,0.010113899945281446,SoftVote,0.73,0.5131578947368421,0.6964285714285714,0.7430555555555556,0.5909090909090909,0.7197420634920635,0.4065376898328641,0.8138640873015873,0.6537856664236311,0.7193643854456648,0.5158730158730158,107,37,17,39,27.0,35.5,61.0,103.5
German Credit,R5_F1,5,1,FrozenChi2Top75,Balanced,15,status;housing;savings;credit_history;other_installment_plans;duration;amount;employment_duration;property;foreign_worker;purpose;age;personal_status_sex;other_debtors;installment_rate,1.059943399974145,0.010113899945281446,Stack,0.68,0.4583333333333333,0.7857142857142857,0.6388888888888888,0.5789473684210527,0.7123015873015872,0.3815981058222307,0.8132440476190477,0.6402243356582067,0.7085083817317386,0.498015873015873,92,52,12,44,32.0,38.0,56.0,86.0
German Credit,R5_F2,5,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0735658000339754,0.012502399971708655,SoftVote,0.76,0.775,0.44285714285714284,0.9307692307692308,0.5636363636363636,0.6868131868131868,0.4455210556068153,0.8118681318681318,0.7071454385546998,0.6420263251594923,0.489010989010989,121,9,39,31,24.0,43.5,102.0,199.5
German Credit,R5_F2,5,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0735658000339754,0.012502399971708655,Stack,0.75,0.7631578947368421,0.4142857142857143,0.9307692307692308,0.5370370370370371,0.6725274725274726,0.4195267390460524,0.8087912087912088,0.7040438026442953,0.6209705271624376,0.49560439560439556,121,9,41,29,25.0,45.5,107.0,209.5
German Credit,R5_F2,5,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0634521000320092,0.012496299983467907,SoftVote,0.75,0.6724137931034483,0.5571428571428572,0.8538461538461538,0.609375,0.7054945054945054,0.43200894284692865,0.8094505494505494,0.706545184089578,0.6897204402613321,0.5010989010989011,111,19,31,39,25.0,40.5,87.0,164.5
German Credit,R5_F2,5,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0634521000320092,0.012496299983467907,Stack,0.71,0.573170731707317,0.6714285714285714,0.7307692307692307,0.618421052631579,0.701098901098901,0.39004297418069966,0.8067032967032967,0.7036393363488435,0.7004707992909773,0.532967032967033,95,35,23,47,29.0,40.5,75.0,132.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Unweighted,15,housing;status;savings;duration;credit_history;amount;other_installment_plans;foreign_worker;property;employment_duration;installment_rate;personal_status_sex;purpose;age;other_debtors,1.0471577999996953,0.013251599972136319,SoftVote,0.755,0.7560975609756098,0.44285714285714284,0.9230769230769231,0.5585585585585585,0.682967032967033,0.43234759434014824,0.8096703296703297,0.6986441286809387,0.639367819640001,0.5087912087912088,120,10,39,31,24.5,44.0,102.5,200.0
German Credit,R5_F2,5,2,FrozenChi2Top75,Unweighted,15,housing;status;savings;duration;credit_history;amount;other_installment_plans;foreign_worker;property;employment_duration;installment_rate;personal_status_sex;purpose;age;other_debtors,1.0471577999996953,0.013251599972136319,Stack,0.74,0.75,0.38571428571428573,0.9307692307692308,0.5094339622641509,0.6582417582417582,0.3929150075559484,0.8078021978021978,0.7040589474576272,0.5991752573421144,0.5010989010989011,121,9,43,27,26.0,47.5,112.0,219.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Balanced,15,housing;status;savings;duration;credit_history;amount;other_installment_plans;foreign_worker;property;employment_duration;installment_rate;personal_status_sex;purpose;age;other_debtors,1.0287026999867521,0.012681399995926768,SoftVote,0.755,0.6779661016949152,0.5714285714285714,0.8538461538461538,0.6201550387596899,0.7126373626373625,0.444789684618333,0.8056043956043957,0.6971858037057643,0.6985070421349293,0.5065934065934066,111,19,30,40,24.5,39.5,84.5,159.5
German Credit,R5_F2,5,2,FrozenChi2Top75,Balanced,15,housing;status;savings;duration;credit_history;amount;other_installment_plans;foreign_worker;property;employment_duration;installment_rate;personal_status_sex;purpose;age;other_debtors,1.0287026999867521,0.012681399995926768,Stack,0.72,0.5795454545454546,0.7285714285714285,0.7153846153846154,0.6455696202531646,0.721978021978022,0.4265896571064096,0.8032967032967033,0.6953172685185777,0.7219479144708372,0.5208791208791209,93,37,19,51,28.0,37.5,66.0,113.5
German Credit,R5_F3,5,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0687524999957532,0.008836900000460446,SoftVote,0.74,0.6206896551724138,0.3050847457627119,0.9219858156028369,0.4090909090909091,0.6135352806827744,0.29410292352651723,0.8264214448852026,0.6524495731770232,0.5303619595615979,0.6047601875225388,130,11,41,18,26.0,46.5,108.0,210.5
German Credit,R5_F3,5,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0687524999957532,0.008836900000460446,Stack,0.74,0.6296296296296297,0.288135593220339,0.9290780141843972,0.3953488372093023,0.6086068037023681,0.28987960226760323,0.8290659935088353,0.6600127471666644,0.5173977626207866,0.5976679889409784,131,10,42,17,26.0,47.0,110.0,215.0
German Credit,R5_F3,5,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0973830000730231,0.011288600042462349,SoftVote,0.775,0.6296296296296297,0.576271186440678,0.8581560283687943,0.6017699115044248,0.7172136074047362,0.44625107803518954,0.8222142084385142,0.6393623257042474,0.7032286915501281,0.5933405457386706,121,20,25,34,22.5,35.0,72.5,135.0
German Credit,R5_F3,5,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0973830000730231,0.011288600042462349,Stack,0.75,0.5616438356164384,0.6949152542372882,0.7730496453900709,0.6212121212121212,0.7339824498136795,0.4432875673365079,0.8258204111071042,0.6416888217762999,0.7329420105740199,0.6004327443202309,109,32,18,41,25.0,34.0,61.0,106.0
German Credit,R5_F3,5,3,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;savings;housing;other_installment_plans;employment_duration;purpose;amount;personal_status_sex;foreign_worker;property;age;telephone;installment_rate,1.0395505000487901,0.012078700005076826,SoftVote,0.775,0.71875,0.3898305084745763,0.9361702127659575,0.5054945054945055,0.6630003606202669,0.4055314056678568,0.8257002043514846,0.6420888171624134,0.6041090216685275,0.6004327443202309,132,9,36,23,22.5,40.5,94.5,184.5
German Credit,R5_F3,5,3,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;savings;housing;other_installment_plans;employment_duration;purpose;amount;personal_status_sex;foreign_worker;property;age;telephone;installment_rate,1.0395505000487901,0.012078700005076826,Stack,0.755,0.6923076923076923,0.3050847457627119,0.9432624113475178,0.4235294117647059,0.6241735785551148,0.33677004651975945,0.8260608246183435,0.6388493428805838,0.5364466170584731,0.6004327443202309,133,8,41,18,24.5,45.0,106.5,209.0
German Credit,R5_F3,5,3,FrozenChi2Top75,Balanced,15,status;duration;credit_history;savings;housing;other_installment_plans;employment_duration;purpose;amount;personal_status_sex;foreign_worker;property;age;telephone;installment_rate,1.0439075999893248,0.009718599962070584,SoftVote,0.78,0.6363636363636364,0.5932203389830508,0.8581560283687943,0.6140350877192983,0.7256881836759226,0.4610086065885724,0.8224546219497536,0.6409557613964563,0.7134953469009344,0.57915614857555,121,20,24,35,22.0,34.0,70.0,130.0
German Credit,R5_F3,5,3,FrozenChi2Top75,Balanced,15,status;duration;credit_history;savings;housing;other_installment_plans;employment_duration;purpose;amount;personal_status_sex;foreign_worker;property;age;telephone;installment_rate,1.0439075999893248,0.009718599962070584,Stack,0.735,0.5405405405405406,0.6779661016949152,0.7588652482269503,0.6015037593984962,0.7184156749609327,0.4126180558046174,0.8210121408823177,0.6371900768748701,0.7172760375560929,0.5720639499939897,107,34,19,40,26.5,36.0,64.5,112.0
German Credit,R5_F4,5,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0780100000556558,0.011043499980587512,SoftVote,0.74,0.5576923076923077,0.5,0.8380281690140845,0.5272727272727272,0.6690140845070423,0.3496862312254077,0.7702768334142788,0.631451561303026,0.6473129726083374,0.4315201554152502,119,23,29,29,26.0,40.5,84.0,156.5
German Credit,R5_F4,5,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0780100000556558,0.011043499980587512,Stack,0.735,0.5490196078431373,0.4827586206896552,0.8380281690140845,0.5137614678899083,0.6603933948518699,0.33396151462219986,0.7674842156386595,0.6237291494238818,0.6360544968572399,0.4463331714424478,119,23,30,28,26.5,41.5,86.5,161.5
German Credit,R5_F4,5,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.1187582000275142,0.011353900015819818,SoftVote,0.715,0.5076923076923077,0.5689655172413793,0.7746478873239436,0.5365853658536586,0.6718067022826615,0.332893031409848,0.7714910150558524,0.6315866099983259,0.6638884965799673,0.43856240893637694,110,32,25,33,28.5,41.0,78.5,141.0
German Credit,R5_F4,5,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.1187582000275142,0.011353900015819818,Stack,0.7,0.4883720930232558,0.7241379310344828,0.6901408450704225,0.5833333333333334,0.7071393880524526,0.37970752343442804,0.7637202525497815,0.6146751154363027,0.7069350491181529,0.4424477901894123,98,44,16,42,30.0,38.0,62.0,102.0
German Credit,R5_F4,5,4,FrozenChi2Top75,Unweighted,15,status;savings;credit_history;duration;housing;amount;other_installment_plans;property;employment_duration;other_debtors;purpose;personal_status_sex;foreign_worker;telephone;installment_rate,1.0455496999784373,0.011425199976656586,SoftVote,0.755,0.5918367346938775,0.5,0.8591549295774648,0.5420560747663551,0.6795774647887324,0.37892519870777114,0.7736765420106847,0.6050227435382617,0.6554215931663622,0.45798931520155417,122,20,29,29,24.5,39.0,82.5,155.0
German Credit,R5_F4,5,4,FrozenChi2Top75,Unweighted,15,status;savings;credit_history;duration;housing;amount;other_installment_plans;property;employment_duration;other_debtors;purpose;personal_status_sex;foreign_worker;telephone;installment_rate,1.0455496999784373,0.011425199976656586,Stack,0.76,0.6190476190476191,0.4482758620689655,0.8873239436619719,0.52,0.6677999028654686,0.37387521953594177,0.7710053423992229,0.5979803477129815,0.6306868523915055,0.4431762991743565,126,16,32,26,24.0,40.0,88.0,168.0
German Credit,R5_F4,5,4,FrozenChi2Top75,Balanced,15,status;savings;credit_history;duration;housing;amount;other_installment_plans;property;employment_duration;other_debtors;purpose;personal_status_sex;foreign_worker;telephone;installment_rate,1.0948730999953113,0.010431699978653342,SoftVote,0.73,0.5303030303030303,0.603448275862069,0.7816901408450704,0.5645161290322581,0.6925692083535697,0.3716641250136264,0.7722195240407965,0.5914130538005384,0.6868111587265713,0.4409907722195241,111,31,23,35,27.0,38.5,73.0,130.5
German Credit,R5_F4,5,4,FrozenChi2Top75,Balanced,15,status;savings;credit_history;duration;housing;amount;other_installment_plans;property;employment_duration;other_debtors;purpose;personal_status_sex;foreign_worker;telephone;installment_rate,1.0948730999953113,0.010431699978653342,Stack,0.71,0.5,0.7068965517241379,0.7112676056338029,0.5857142857142857,0.7090820786789704,0.38579539902267324,0.7640845070422534,0.5805898960940634,0.7090787105643627,0.4276347741622146,101,41,17,41,29.0,37.5,63.0,105.5
German Credit,R5_F5,5,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0771806999691762,0.008996200049296021,SoftVote,0.805,0.75,0.47368421052631576,0.9370629370629371,0.5806451612903226,0.7053735737946264,0.48262168139490186,0.835357624831309,0.6347601658615962,0.6662371331261325,0.5166237271500429,134,9,30,27,19.5,34.5,79.5,154.5
German Credit,R5_F5,5,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0771806999691762,0.008996200049296021,Stack,0.79,0.7419354838709677,0.40350877192982454,0.9440559440559441,0.5227272727272727,0.6737823579928843,0.43352777689982824,0.8397742608268923,0.653378265626921,0.6171992017323622,0.5059501901607164,135,8,34,23,21.0,38.0,89.0,174.0
German Credit,R5_F5,5,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.098300100013148,0.010287300043273717,SoftVote,0.81,0.6938775510204082,0.5964912280701754,0.8951048951048951,0.6415094339622641,0.7457980615875353,0.5159734822167965,0.8462765304870568,0.6676959936859607,0.7306998139679142,0.5481536007851797,128,15,23,34,19.0,30.5,65.0,122.5
German Credit,R5_F5,5,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.098300100013148,0.010287300043273717,Stack,0.765,0.5714285714285714,0.7017543859649122,0.7902097902097902,0.6299212598425197,0.7459820880873512,0.4656056373167749,0.8479941111520058,0.6707468504731624,0.7446698504116662,0.5481536007851797,113,30,17,40,23.5,32.0,57.5,100.0
German Credit,R5_F5,5,5,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;savings;amount;other_installment_plans;personal_status_sex;employment_duration;property;purpose;foreign_worker;other_debtors;installment_rate;number_credits,1.110423100006301,0.009196600003633648,SoftVote,0.8,0.717948717948718,0.49122807017543857,0.9230769230769231,0.5833333333333334,0.7071524966261808,0.4720417073745402,0.8284873021715127,0.636732066547631,0.6733804983414345,0.5268065268065267,132,11,29,28,20.0,34.5,78.0,150.5
German Credit,R5_F5,5,5,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;savings;amount;other_installment_plans;personal_status_sex;employment_duration;property;purpose;foreign_worker;other_debtors;installment_rate;number_credits,1.110423100006301,0.009196600003633648,Stack,0.795,0.7352941176470589,0.43859649122807015,0.9370629370629371,0.5494505494505495,0.6878297141455036,0.45144644480583573,0.8302048828364618,0.6376849314344483,0.6410869802574952,0.5407925407925407,134,9,32,25,20.5,36.5,84.5,164.5
German Credit,R5_F5,5,5,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;savings;amount;other_installment_plans;personal_status_sex;employment_duration;property;purpose;foreign_worker;other_debtors;installment_rate;number_credits,1.0324692000285722,0.012475000054109842,SoftVote,0.83,0.7017543859649122,0.7017543859649122,0.8811188811188811,0.7017543859649122,0.7914366335418968,0.5828732670837934,0.8333946754999386,0.6513639067785759,0.7863390104666504,0.5828732670837934,126,17,17,40,17.0,25.5,51.0,93.5
German Credit,R5_F5,5,5,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;savings;amount;other_installment_plans;personal_status_sex;employment_duration;property;purpose;foreign_worker;other_debtors;installment_rate;number_credits,1.0324692000285722,0.012475000054109842,Stack,0.765,0.5714285714285714,0.7017543859649122,0.7902097902097902,0.6299212598425197,0.7459820880873512,0.4656056373167749,0.8373205741626795,0.6646340104260477,0.7446698504116662,0.5549012391117654,113,30,17,40,23.5,32.0,57.5,100.0
