run_id,inner_fold,outer_train_position,y_true,raw_oof_hybrid_probability
R1_F3,1,394,1,0.8896151891775004
R1_F3,1,396,1,0.22205129092127496
R1_F3,1,401,0,0.20201526795095237
R1_F3,1,405,0,0.10015478164050878
R1_F3,1,408,0,0.22935821775960266
R1_F3,1,415,0,0.4372663015237495
R1_F3,1,416,0,0.49595731893036277
R1_F3,1,429,1,0.1566742511334217
R1_F3,1,465,0,0.3001965231275334
R1_F3,1,466,1,0.7117516225644464
R1_F3,1,471,1,0.5384495966431867
R1_F3,1,481,0,0.4893194635938052
R1_F3,1,482,0,0.2514779105645065
R1_F3,1,487,0,0.2569699603544032
R1_F3,1,494,1,0.10672335436291758
R1_F3,1,497,0,0.2691076919119069
R1_F3,1,507,1,0.36562604091629386
R1_F3,1,523,0,0.8251382333430716
R1_F3,1,526,0,0.8294048964369232
R1_F3,1,530,1,0.7414533298941764
R1_F3,1,535,0,0.22278555807600345
R1_F3,1,546,1,0.6284453577513698
R1_F3,1,551,0,0.16554136732182298
R1_F3,1,558,0,0.2695699681241695
R1_F3,1,568,0,0.4191207251727153
R1_F3,1,570,0,0.23878684103392564
R1_F3,1,579,0,0.43589002877043304
R1_F3,1,594,0,0.47309641638381333
R1_F3,1,601,0,0.04860644474073852
R1_F3,1,602,0,0.2936934970787838
R1_F3,1,604,0,0.4640046182881164
R1_F3,1,609,0,0.17464581079921335
R1_F3,1,613,0,0.09100432368354557
R1_F3,1,615,0,0.01273328103885698
R1_F3,1,616,0,0.4529024479147849
R1_F3,1,618,0,0.020166005633987658
R1_F3,1,624,0,0.437393380957463
R1_F3,1,627,1,0.7872751435629138
R1_F3,1,628,0,0.18013204946052222
R1_F3,1,634,0,0.0755935855800971
R1_F3,1,635,0,0.039825039278086435
R1_F3,1,640,0,0.14307679811926755
R1_F3,1,641,0,0.31723878943455414
R1_F3,1,656,1,0.7077739021760846
R1_F3,1,658,0,0.30424264585352945
R1_F3,1,661,0,0.570487371357937
R1_F3,1,674,0,0.1850970866635251
R1_F3,1,678,1,0.44517203546390954
R1_F3,1,684,0,0.047233299830687914
R1_F3,1,693,0,0.4778979895780677
R1_F3,1,694,0,0.6435283496747036
R1_F3,1,697,0,0.02663647796157777
R1_F3,1,704,1,0.6647176859333395
R1_F3,1,706,0,0.07793089033115656
R1_F3,1,717,0,0.6980267080684005
R1_F3,1,732,1,0.6272303082406111
R1_F3,1,734,0,0.021249908050845968
R1_F3,1,736,0,0.13418590729998744
R1_F3,1,740,1,0.6493692883634057
R1_F3,1,742,0,0.5996543802351265
R1_F3,1,748,1,0.4257848587781483
R1_F3,1,749,1,0.3147433998984656
R1_F3,1,754,0,0.20285739073733358
R1_F3,1,771,1,0.11069747842946802
R1_F3,1,773,0,0.3112475953240001
R1_F3,1,781,0,0.24868345478589257
R1_F3,1,783,1,0.22063384050116217
R1_F3,1,784,1,0.6338520152428238
R1_F3,1,791,0,0.16450439731981784
R1_F3,1,793,0,0.12828740768403915
R1_F3,1,795,0,0.07738116275485979
R1_F3,2,3,0,0.1566117475423369
R1_F3,2,5,1,0.49665417039961296
R1_F3,2,7,1,0.8179946503346079
R1_F3,2,8,0,0.420857489063055
R1_F3,2,9,1,0.42155055716253936
R1_F3,2,25,0,0.3251826882654196
R1_F3,2,40,0,0.16100483668984908
R1_F3,2,41,0,0.4607372946567751
R1_F3,2,42,0,0.5137583108796024
R1_F3,2,47,0,0.28288534547994343
R1_F3,2,57,0,0.06846353676458519
R1_F3,2,62,0,0.5103995086840957
R1_F3,2,63,0,0.21324279675758087
R1_F3,2,66,1,0.6674506259096303
R1_F3,2,67,0,0.04433046295107739
R1_F3,2,70,0,0.19362859584848488
R1_F3,2,75,0,0.40073217190303095
R1_F3,2,76,0,0.24220478848662227
R1_F3,2,83,0,0.4429171784614851
R1_F3,2,88,0,0.026896345981255138
R1_F3,2,90,0,0.1600243255057112
R1_F3,2,95,0,0.19156199353480644
R1_F3,2,99,1,0.6090455295396997
R1_F3,2,105,0,0.37194677058581
R1_F3,2,141,1,0.4850501523622374
R1_F3,2,147,1,0.5057062560093056
R1_F3,2,149,1,0.10870881102936607
R1_F3,2,150,1,0.46980576989322015
R1_F3,2,154,0,0.05064779526759098
R1_F3,2,157,1,0.7189296846220529
R1_F3,2,158,0,0.09671199859240952
R1_F3,2,160,0,0.23689682184279018
R1_F3,2,161,0,0.09395335237180352
R1_F3,2,164,0,0.2944766169082991
R1_F3,2,166,0,0.09509524287451815
R1_F3,2,167,1,0.593163201670719
R1_F3,2,169,0,0.060379379170235004
R1_F3,2,175,1,0.38825582996991703
R1_F3,2,179,1,0.41556284090728574
R1_F3,2,181,0,0.06760825734061406
R1_F3,2,186,0,0.039062571723429466
R1_F3,2,191,0,0.06265313255189724
R1_F3,2,199,1,0.6644529276718845
R1_F3,2,202,0,0.564965533312009
R1_F3,2,204,1,0.5236120675290766
R1_F3,2,205,0,0.05360277301179512
R1_F3,2,227,0,0.1199905200252942
R1_F3,2,228,0,0.03719546228215239
R1_F3,2,230,0,0.11030960283272806
R1_F3,2,232,1,0.17493923436380845
R1_F3,2,235,0,0.07188997629930378
R1_F3,2,243,0,0.07586693602404332
R1_F3,2,244,1,0.8492836923085284
R1_F3,2,247,1,0.5188088945721737
R1_F3,2,257,1,0.8199859427496348
R1_F3,2,261,0,0.5877741861390232
R1_F3,2,264,0,0.4069667540872888
R1_F3,2,271,0,0.009553420250496275
R1_F3,2,277,0,0.24382874859397594
R1_F3,2,284,0,0.02935949451374409
R1_F3,2,288,0,0.12868318865016734
R1_F3,2,289,0,0.1573725438632456
R1_F3,2,292,1,0.6048626993846399
R1_F3,2,298,0,0.28078923758234675
R1_F3,2,299,0,0.5427418576808615
R1_F3,2,300,0,0.15773111067628656
R1_F3,2,301,0,0.27677678490685714
R1_F3,2,305,0,0.29869595401365323
R1_F3,2,311,0,0.5149834362407025
R1_F3,2,313,0,0.03195657019302863
R1_F3,2,316,1,0.462462368901648
R1_F3,2,317,0,0.5949559673284935
R1_F3,2,327,1,0.5514555438508537
R1_F3,2,331,0,0.20369853206894192
R1_F3,2,335,0,0.4111415067839375
R1_F3,2,336,0,0.10866455458857628
R1_F3,2,343,0,0.15694808452565195
R1_F3,2,344,0,0.47367591706178036
R1_F3,2,357,0,0.3127493241614567
R1_F3,2,358,1,0.2713821262635297
R1_F3,2,380,0,0.09815252913997198
R1_F3,2,382,0,0.07058375379838047
R1_F3,2,383,0,0.08973935450661119
R1_F3,2,386,0,0.22946199768818387
R1_F3,2,390,0,0.5966525385393813
R1_F3,2,391,0,0.23839384453853954
R1_F3,2,392,0,0.3471105522901579
R1_F3,2,419,0,0.12268823212383007
R1_F3,2,421,1,0.39886671086637876
R1_F3,2,425,0,0.2335571524175665
R1_F3,2,427,0,0.5898579931211617
R1_F3,2,430,0,0.07067709511613074
R1_F3,2,434,0,0.02177519799696212
R1_F3,2,436,0,0.14064655892801295
R1_F3,2,441,1,0.6108744720581042
R1_F3,2,442,1,0.3183274751021706
R1_F3,2,447,1,0.3590692514385032
R1_F3,2,453,1,0.8097627803211784
R1_F3,2,457,0,0.4235230004769619
R1_F3,2,461,1,0.6468612982900682
R1_F3,2,467,0,0.12579392073720327
R1_F3,2,470,0,0.46408334599983275
R1_F3,2,476,1,0.3966195076254942
R1_F3,2,491,1,0.22056418746269227
R1_F3,2,499,0,0.22592753381134514
R1_F3,2,500,0,0.2377404342485218
R1_F3,2,501,1,0.48370596778403546
R1_F3,2,502,1,0.3195383016279512
R1_F3,2,506,0,0.1464829503192265
R1_F3,2,510,0,0.5295807029875729
R1_F3,2,512,0,0.31843274606105293
R1_F3,2,515,0,0.4134837232659316
R1_F3,2,521,0,0.33823626158408776
R1_F3,2,540,0,0.0798029878174386
R1_F3,2,545,0,0.12347825603829105
R1_F3,2,557,0,0.5739328938019402
R1_F3,2,564,1,0.4719275475519567
R1_F3,2,569,0,0.17911284775718336
R1_F3,2,572,0,0.01892313642692377
R1_F3,2,583,0,0.15103359970179747
R1_F3,2,588,0,0.6262522656187414
R1_F3,2,589,1,0.722601756765972
R1_F3,2,591,0,0.09335308365131784
R1_F3,2,608,1,0.051861509775289784
R1_F3,2,614,0,0.27620311368923317
R1_F3,2,619,0,0.1812390140036844
R1_F3,2,623,0,0.7178633636633216
R1_F3,2,629,0,0.18984740020492305
R1_F3,2,638,0,0.35833596454898853
R1_F3,2,639,1,0.09521641760350123
R1_F3,2,647,0,0.017295603770787277
R1_F3,2,649,0,0.3804577840658144
R1_F3,2,653,0,0.7347030748378343
R1_F3,2,657,0,0.3100413626365079
R1_F3,2,671,1,0.5095697129229927
R1_F3,2,675,0,0.12777492787504494
R1_F3,2,681,1,0.8026363654974861
R1_F3,2,682,0,0.5746347865661259
R1_F3,2,687,0,0.10282784709197745
R1_F3,2,698,0,0.2858405614353688
R1_F3,2,705,0,0.036061879675861636
R1_F3,2,712,0,0.30319421580943234
R1_F3,2,715,0,0.06179317804951106
R1_F3,2,723,0,0.10448286974448505
R1_F3,2,724,0,0.14811327334841573
R1_F3,2,728,0,0.06544295961856576
R1_F3,2,730,0,0.3928704874358382
R1_F3,2,737,0,0.30891748701848554
R1_F3,2,741,1,0.7676421428614467
R1_F3,2,744,0,0.46315833477925267
R1_F3,2,745,1,0.4588516257035953
R1_F3,2,746,0,0.0618409199782518
R1_F3,2,747,0,0.7387226985051959
R1_F3,2,767,1,0.7598324140444418
R1_F3,2,770,0,0.14441581955552843
R1_F3,2,772,0,0.5980522026151913
R1_F3,2,774,0,0.3440615291457108
R1_F3,2,775,0,0.18377435081272908
R1_F3,2,780,0,0.3082317704639151
R1_F3,2,797,0,0.39487466797657
R1_F3,3,1,0,0.03043672291141694
R1_F3,3,4,0,0.09160555284090204
R1_F3,3,11,0,0.02285780776217893
R1_F3,3,12,0,0.6857735060200064
R1_F3,3,23,0,0.08903742372558798
R1_F3,3,26,0,0.37767180274044326
R1_F3,3,31,0,0.1537046244210121
R1_F3,3,33,0,0.2710378587127082
R1_F3,3,36,0,0.40170113113872424
R1_F3,3,48,0,0.37423821405991037
R1_F3,3,64,0,0.45470190453463194
R1_F3,3,68,0,0.11994297805097265
R1_F3,3,71,0,0.31676737128025045
R1_F3,3,74,0,0.443394694726077
R1_F3,3,77,0,0.6571534972816568
R1_F3,3,85,0,0.1998638101226161
R1_F3,3,89,1,0.3805853255569445
R1_F3,3,93,0,0.10407060054882666
R1_F3,3,108,1,0.1254234542144931
R1_F3,3,112,0,0.8059593704740121
R1_F3,3,114,1,0.5167274850622153
R1_F3,3,123,0,0.4288988256634741
R1_F3,3,131,0,0.35608917994988726
R1_F3,3,132,1,0.515664024198055
R1_F3,3,133,1,0.9100402057517515
R1_F3,3,134,0,0.13741427233899647
R1_F3,3,142,1,0.6484946982898742
R1_F3,3,156,0,0.4088628440873385
R1_F3,3,162,0,0.6489956225866756
R1_F3,3,165,0,0.017559428493272106
R1_F3,3,170,0,0.770921954431345
R1_F3,3,173,0,0.1321177535536701
R1_F3,3,174,0,0.07689961952845592
R1_F3,3,177,1,0.08968560462118273
R1_F3,3,180,0,0.1215138147334006
R1_F3,3,182,1,0.5134821669835423
R1_F3,3,188,0,0.06409865483650505
R1_F3,3,196,0,0.21860422763910523
R1_F3,3,197,1,0.7255810689125924
R1_F3,3,198,0,0.14122355084101337
R1_F3,3,203,0,0.700330995441019
R1_F3,3,208,0,0.04647518328016284
R1_F3,3,212,1,0.8189536286245157
R1_F3,3,214,0,0.08400667740492214
R1_F3,3,215,0,0.425876062659669
R1_F3,3,221,0,0.5224585153852078
R1_F3,3,224,0,0.037086017161064626
R1_F3,3,225,1,0.47097930055925713
R1_F3,3,240,0,0.4302689174774657
R1_F3,3,241,0,0.3692642270723366
R1_F3,3,252,0,0.08087914713381283
R1_F3,3,254,0,0.6853882106702299
R1_F3,3,265,0,0.5392939905657853
R1_F3,3,266,0,0.0748526582478999
R1_F3,3,267,0,0.20856102758107362
R1_F3,3,278,1,0.7274290794085084
R1_F3,3,294,1,0.8718407585586291
R1_F3,3,310,0,0.5856563223071963
R1_F3,3,314,0,0.09495761306368578
R1_F3,3,321,0,0.6383706289455082
R1_F3,3,322,0,0.032528086595983094
R1_F3,3,325,1,0.7162959287453877
R1_F3,3,342,1,0.17592516179374754
R1_F3,3,346,0,0.5377646992529388
R1_F3,3,359,0,0.40224399944344036
R1_F3,3,363,0,0.39853265021898626
R1_F3,3,364,0,0.3023885377371416
R1_F3,3,371,0,0.10337298936216434
R1_F3,3,376,0,0.46125628804878754
R1_F3,3,377,0,0.1644196499182129
R1_F3,3,378,0,0.04891435161725092
R1_F3,3,387,1,0.40008631843176207
R1_F3,3,407,0,0.055858133888836425
R1_F3,3,413,0,0.14743731345322433
R1_F3,3,417,1,0.5598028436571285
R1_F3,3,423,0,0.31895191407859347
R1_F3,3,424,1,0.8192248342950746
R1_F3,3,435,0,0.07886027678980592
R1_F3,3,437,1,0.32049728118634274
R1_F3,3,439,0,0.20932255033029099
R1_F3,3,443,1,0.47615888819946744
R1_F3,3,444,1,0.2753150156747879
R1_F3,3,445,1,0.512408436817886
R1_F3,3,449,0,0.5345243736731096
R1_F3,3,455,0,0.10227687463575658
R1_F3,3,460,0,0.10918103029556503
R1_F3,3,464,0,0.3828813137332139
R1_F3,3,468,1,0.7039876280862783
R1_F3,3,475,1,0.7668446064656796
R1_F3,3,485,1,0.3450214813621802
R1_F3,3,492,0,0.5155198406501219
R1_F3,3,493,0,0.2824099923144134
R1_F3,3,495,0,0.6707652533308838
R1_F3,3,496,0,0.47538758168603495
R1_F3,3,498,1,0.6172684139524168
R1_F3,3,505,0,0.07568124621119937
R1_F3,3,508,0,0.10039356173943882
R1_F3,3,511,1,0.675997270484254
R1_F3,3,516,0,0.10587151257668287
R1_F3,3,518,0,0.14731676032396387
R1_F3,3,519,1,0.7743528681240752
R1_F3,3,522,1,0.4467893298470273
R1_F3,3,524,1,0.1240563927873672
R1_F3,3,528,1,0.5165135208873929
R1_F3,3,532,0,0.5091341245551931
R1_F3,3,541,0,0.3723368008741221
R1_F3,3,542,0,0.07449329386265292
R1_F3,3,543,1,0.38564777493648705
R1_F3,3,544,0,0.2084111087062269
R1_F3,3,547,0,0.5678762645878243
R1_F3,3,548,0,0.14392893691841332
R1_F3,3,549,0,0.11051541051709197
R1_F3,3,566,1,0.6851720938120885
R1_F3,3,575,0,0.17368082372638316
R1_F3,3,576,0,0.6253751758479553
R1_F3,3,578,1,0.6159345819346319
R1_F3,3,584,0,0.5187385493003057
R1_F3,3,590,0,0.7144239617958328
R1_F3,3,595,0,0.06236865308525835
R1_F3,3,596,0,0.4881855509695045
R1_F3,3,600,0,0.06725988167998655
R1_F3,3,603,1,0.7062884292392168
R1_F3,3,606,1,0.7750747693437251
R1_F3,3,620,0,0.35526070028314954
R1_F3,3,622,0,0.14924731969824484
R1_F3,3,633,1,0.4269454855957335
R1_F3,3,636,0,0.6586562656842171
R1_F3,3,644,0,0.08681154984875976
R1_F3,3,645,0,0.45497235955227106
R1_F3,3,650,1,0.4121893793404659
R1_F3,3,651,1,0.6790086995554471
R1_F3,3,652,1,0.6598388386581738
R1_F3,3,664,1,0.8748765861505391
R1_F3,3,667,0,0.17412092145020183
R1_F3,3,668,0,0.11161675756282541
R1_F3,3,673,0,0.24305466789030558
R1_F3,3,685,0,0.11104889544037323
R1_F3,3,691,0,0.18958812312150908
R1_F3,3,692,1,0.1675312765181598
R1_F3,3,695,0,0.7546055811066273
R1_F3,3,707,0,0.2372502024166154
R1_F3,3,709,1,0.588400879797102
R1_F3,3,714,0,0.7107336902593069
R1_F3,3,718,0,0.016351825966493216
R1_F3,3,719,0,0.13550863924792378
R1_F3,3,722,0,0.05186098504123959
R1_F3,3,726,0,0.22515312981545724
R1_F3,3,738,1,0.6458156430773307
R1_F3,3,743,1,0.5211201721424186
R1_F3,3,751,0,0.026632157941981472
R1_F3,3,755,0,0.02040175014876311
R1_F3,3,766,0,0.33120133000730867
R1_F3,3,769,0,0.04637251094975029
R1_F3,3,776,0,0.2505603757827338
R1_F3,3,779,1,0.8398013935737122
R1_F3,3,782,0,0.23274703568009247
R1_F3,3,787,0,0.525143925902018
R1_F3,3,788,0,0.4913372620200933
R1_F3,3,792,0,0.032036040995944766
R1_F3,3,798,1,0.8120704541415243
R1_F3,4,0,0,0.054377447507733594
R1_F3,4,2,0,0.6359478637421712
R1_F3,4,14,0,0.13102460428936644
R1_F3,4,15,0,0.11252153923801948
R1_F3,4,16,0,0.19345500045706773
R1_F3,4,17,0,0.1120704574441323
R1_F3,4,19,0,0.4568328885043589
R1_F3,4,24,0,0.46195195258972205
R1_F3,4,29,0,0.3664857343608954
R1_F3,4,30,1,0.6000194973410685
R1_F3,4,37,0,0.21925597260721666
R1_F3,4,50,0,0.19206499348304495
R1_F3,4,53,0,0.4557530742217743
R1_F3,4,54,1,0.6095425490618035
R1_F3,4,55,1,0.7002258040497246
R1_F3,4,58,0,0.678617218095754
R1_F3,4,59,1,0.14686672655723118
R1_F3,4,81,1,0.27146511129285544
R1_F3,4,84,0,0.3421723505087284
R1_F3,4,86,0,0.7372640340766522
R1_F3,4,87,0,0.45311066280207585
R1_F3,4,92,1,0.7125289752789232
R1_F3,4,97,0,0.5173524666481863
R1_F3,4,101,0,0.5598630454511837
R1_F3,4,102,1,0.7787270478459111
R1_F3,4,110,0,0.2985942142274092
R1_F3,4,117,0,0.6158474796065658
R1_F3,4,121,1,0.48562765847442396
R1_F3,4,129,0,0.2953980635711702
R1_F3,4,143,0,0.024618650926823197
R1_F3,4,148,0,0.5584617555470178
R1_F3,4,155,1,0.5780071863267789
R1_F3,4,163,0,0.04321165461657565
R1_F3,4,168,0,0.02462348522999003
R1_F3,4,171,0,0.10546916816135911
R1_F3,4,187,1,0.8068393768801467
R1_F3,4,190,0,0.1104948593494578
R1_F3,4,193,0,0.574420858045012
R1_F3,4,201,0,0.33071773557894174
R1_F3,4,218,0,0.2642366706311334
R1_F3,4,222,0,0.459416182769687
R1_F3,4,229,0,0.1231066897017538
R1_F3,4,231,1,0.49181180773429695
R1_F3,4,234,0,0.06172163496050026
R1_F3,4,236,1,0.7618173574937708
R1_F3,4,237,1,0.20518999056207898
R1_F3,4,239,0,0.418691321487092
R1_F3,4,242,1,0.5779671832424959
R1_F3,4,246,0,0.4335097639194607
R1_F3,4,253,0,0.07320925543576412
R1_F3,4,258,1,0.16237785802594626
R1_F3,4,259,0,0.5636402730399757
R1_F3,4,263,0,0.7330107780931675
R1_F3,4,272,1,0.668764255029743
R1_F3,4,290,0,0.3021611427532778
R1_F3,4,295,0,0.04901251910096343
R1_F3,4,297,1,0.5843784961167889
R1_F3,4,326,0,0.04153521218750178
R1_F3,4,332,0,0.13516622962988875
R1_F3,4,333,0,0.11918844016809617
R1_F3,4,337,0,0.031644988248112876
R1_F3,4,339,0,0.02877843447085553
R1_F3,4,340,0,0.31851272590262497
R1_F3,4,341,0,0.45740600038836865
R1_F3,4,345,0,0.3195487081858993
R1_F3,4,347,1,0.34714287946774913
R1_F3,4,350,0,0.09938873072491329
R1_F3,4,353,0,0.060175071987287276
R1_F3,4,354,0,0.07046836566982924
R1_F3,4,355,1,0.4397571518394834
R1_F3,4,370,1,0.35284981494651824
R1_F3,4,374,0,0.17909097806988247
R1_F3,4,381,0,0.20535089466480094
R1_F3,4,395,0,0.06546989316427589
R1_F3,4,399,1,0.5665799884775109
R1_F3,4,400,0,0.12508122619592266
R1_F3,4,402,0,0.5034689472752815
R1_F3,4,406,0,0.4776893033532262
R1_F3,4,410,1,0.8761524998182836
R1_F3,4,414,0,0.008597519947907252
R1_F3,4,433,1,0.6321426788569969
R1_F3,4,438,0,0.462068196604884
R1_F3,4,440,1,0.5605825112730328
R1_F3,4,448,0,0.44764555853622934
R1_F3,4,450,1,0.45834613607018637
R1_F3,4,451,0,0.032912896062425596
R1_F3,4,469,0,0.23875345536499812
R1_F3,4,472,0,0.15734258767990114
R1_F3,4,473,0,0.6251376690343534
R1_F3,4,474,0,0.23274298927158346
R1_F3,4,478,1,0.8482494281058482
R1_F3,4,479,1,0.4674724501952685
R1_F3,4,480,1,0.2791055355528123
R1_F3,4,483,1,0.3639651679669216
R1_F3,4,484,1,0.7227492123694833
R1_F3,4,489,0,0.10912423865699872
R1_F3,4,509,0,0.0266374910438552
R1_F3,4,514,1,0.8078820810850824
R1_F3,4,517,0,0.6580974393030576
R1_F3,4,520,0,0.050002971477565016
R1_F3,4,527,1,0.3515052006125967
R1_F3,4,533,0,0.5548681063755304
R1_F3,4,537,0,0.5159833810610963
R1_F3,4,539,0,0.21306029521464023
R1_F3,4,550,0,0.0965216347936252
R1_F3,4,552,0,0.5496659210720628
R1_F3,4,556,0,0.35328700405341396
R1_F3,4,560,0,0.03532766126556532
R1_F3,4,561,0,0.1542947227688977
R1_F3,4,562,0,0.0983730223835765
R1_F3,4,563,1,0.13710728210678721
R1_F3,4,565,0,0.6401908555227473
R1_F3,4,573,0,0.03983149797920127
R1_F3,4,574,0,0.1950197159308713
R1_F3,4,577,1,0.51638448052745
R1_F3,4,580,1,0.552029843910486
R1_F3,4,585,1,0.7421832398382784
R1_F3,4,597,0,0.553401577384612
R1_F3,4,598,0,0.756877190852889
R1_F3,4,599,1,0.5978018316944321
R1_F3,4,605,1,0.11800746770016272
R1_F3,4,617,1,0.775143175339379
R1_F3,4,621,1,0.7933796301614159
R1_F3,4,631,0,0.031139930935083677
R1_F3,4,632,1,0.7128679345140672
R1_F3,4,637,0,0.20748680168482728
R1_F3,4,642,0,0.11018805674284322
R1_F3,4,643,0,0.36649053340891874
R1_F3,4,646,1,0.7835945385731158
R1_F3,4,654,0,0.05478872853446056
R1_F3,4,659,1,0.5856493279714813
R1_F3,4,660,0,0.23779416000500306
R1_F3,4,662,1,0.5244344969152852
R1_F3,4,677,0,0.11278265602327349
R1_F3,4,679,0,0.007403792328202268
R1_F3,4,680,0,0.11514774039549945
R1_F3,4,683,0,0.19572399644125113
R1_F3,4,686,1,0.6529651873609122
R1_F3,4,689,1,0.23851047720601729
R1_F3,4,690,1,0.5677385835699097
R1_F3,4,696,0,0.18722401139816344
R1_F3,4,699,0,0.09938369700726407
R1_F3,4,702,0,0.8122275480834041
R1_F3,4,708,1,0.3034288964388216
R1_F3,4,713,0,0.3444505426036195
R1_F3,4,721,0,0.11365412368927308
R1_F3,4,725,0,0.5327652144177358
R1_F3,4,727,0,0.4270161139172846
R1_F3,4,731,0,0.08557481450124767
R1_F3,4,733,1,0.5487166452255225
R1_F3,4,739,0,0.5041407244313709
R1_F3,4,750,0,0.4400364315387207
R1_F3,4,753,0,0.03424188293555611
R1_F3,4,756,0,0.5352969307537149
R1_F3,4,763,1,0.316679447479331
R1_F3,4,764,1,0.617381278623938
R1_F3,4,765,0,0.7011523296455495
R1_F3,4,789,0,0.776339052960612
R1_F3,4,794,0,0.7514195855098561
R1_F3,4,799,0,0.33305630232346484
R1_F3,5,6,1,0.8100997449616779
R1_F3,5,20,0,0.1920017142471762
R1_F3,5,22,0,0.30398889372317456
R1_F3,5,32,0,0.163996849989562
R1_F3,5,38,0,0.235315992596394
R1_F3,5,43,0,0.05837999798608273
R1_F3,5,44,1,0.6580514728846859
R1_F3,5,46,0,0.20069667056660578
R1_F3,5,52,0,0.4153768885652635
R1_F3,5,56,0,0.13996078737250053
R1_F3,5,65,0,0.6326859286707012
R1_F3,5,78,0,0.16380763480602825
R1_F3,5,94,0,0.1852087132853116
R1_F3,5,96,1,0.2553194885165277
R1_F3,5,100,0,0.26663466158719834
R1_F3,5,107,0,0.21941093337461667
R1_F3,5,109,0,0.19873208488419633
R1_F3,5,113,0,0.7147414080860122
R1_F3,5,115,0,0.6771547103309551
R1_F3,5,118,0,0.028745397581617305
R1_F3,5,120,0,0.38903577374642273
R1_F3,5,122,0,0.7777652020534066
R1_F3,5,125,0,0.013491341806680131
R1_F3,5,126,0,0.17700101739312898
R1_F3,5,136,0,0.2257783726586727
R1_F3,5,137,1,0.4642913742328174
R1_F3,5,138,0,0.150767625783525
R1_F3,5,145,0,0.06097660788502013
R1_F3,5,151,1,0.6548686641823495
R1_F3,5,152,0,0.04819963323962481
R1_F3,5,159,0,0.737689351763798
R1_F3,5,176,1,0.5957754359496628
R1_F3,5,184,0,0.3912902666794585
R1_F3,5,185,1,0.8196969458136761
R1_F3,5,192,0,0.4466103175777086
R1_F3,5,195,0,0.12943106888383385
R1_F3,5,200,0,0.0758041672504504
R1_F3,5,210,0,0.7432327371877707
R1_F3,5,217,0,0.06516958021958329
R1_F3,5,219,0,0.008226476365842743
R1_F3,5,223,1,0.651204528675219
R1_F3,5,226,0,0.4320493761718705
R1_F3,5,233,0,0.1997997364989068
R1_F3,5,249,0,0.4177483535402256
R1_F3,5,250,0,0.528076132029623
R1_F3,5,251,0,0.05952069601533524
R1_F3,5,255,0,0.3435366509951912
R1_F3,5,262,0,0.7214592638452749
R1_F3,5,274,1,0.710385109400081
R1_F3,5,275,0,0.007876523009490525
R1_F3,5,279,0,0.3931429670527706
R1_F3,5,281,0,0.13253845115114843
R1_F3,5,283,0,0.07097139494141702
R1_F3,5,293,0,0.09917290695281866
R1_F3,5,296,0,0.45852297287620564
R1_F3,5,302,0,0.4345935562735454
R1_F3,5,307,0,0.7346465027388586
R1_F3,5,312,0,0.37221416623291614
R1_F3,5,318,0,0.2784474887620408
R1_F3,5,328,0,0.6296212751733877
R1_F3,5,330,1,0.6325874066616656
R1_F3,5,334,1,0.1577322847530229
R1_F3,5,338,0,0.17900000712976424
R1_F3,5,352,1,0.20384012627404857
R1_F3,5,356,0,0.23295472882498483
R1_F3,5,360,0,0.48692342882036116
R1_F3,5,361,0,0.5240983369249457
R1_F3,5,362,0,0.3726108700802408
R1_F3,5,365,0,0.41570623532219214
R1_F3,5,372,0,0.44163471312332464
R1_F3,5,375,0,0.779399323454291
R1_F3,5,384,1,0.6998518556670584
R1_F3,5,389,0,0.035418763318914415
R1_F3,5,397,0,0.21381709142791208
R1_F3,5,398,0,0.1605390115825246
R1_F3,5,403,0,0.09555238235473835
R1_F3,5,404,0,0.17145222256456885
R1_F3,5,409,1,0.5134376848999694
R1_F3,5,411,0,0.09107689589300992
R1_F3,5,412,0,0.510250399984277
R1_F3,5,418,0,0.13393878142731833
R1_F3,5,420,0,0.19931778780688006
R1_F3,5,422,0,0.26063069821459595
R1_F3,5,426,1,0.198928885871558
R1_F3,5,428,1,0.3479429929596081
R1_F3,5,431,1,0.8025969282226831
R1_F3,5,432,0,0.24929284263878818
R1_F3,5,446,0,0.32149769585991445
R1_F3,5,452,0,0.41156111741051654
R1_F3,5,454,1,0.7128676740680042
R1_F3,5,456,0,0.689538171867392
R1_F3,5,458,0,0.26653135402586986
R1_F3,5,459,0,0.14060985415067148
R1_F3,5,462,0,0.35558593008363676
R1_F3,5,463,1,0.6194550979403505
R1_F3,5,477,1,0.5598339143986529
R1_F3,5,486,0,0.5496454844178545
R1_F3,5,488,1,0.5855778311180762
R1_F3,5,490,1,0.752064857079378
R1_F3,5,503,0,0.6675026104867633
R1_F3,5,504,1,0.45465139426647005
R1_F3,5,513,1,0.2857195826661788
R1_F3,5,525,1,0.7721970582005905
R1_F3,5,529,0,0.037331655494481975
R1_F3,5,531,0,0.7277451022476226
R1_F3,5,534,1,0.7760456636085581
R1_F3,5,536,0,0.6774974861054407
R1_F3,5,538,0,0.44984982612304475
R1_F3,5,553,0,0.4000561695832749
R1_F3,5,554,0,0.05953653639170498
R1_F3,5,555,0,0.37142601370133327
R1_F3,5,559,0,0.18676780965269243
R1_F3,5,567,1,0.5319512158773702
R1_F3,5,571,1,0.8827322120726361
R1_F3,5,581,0,0.19010744773347824
R1_F3,5,582,0,0.050589755730440715
